ID,N_VICTIMAS,FECHA,HORA,HH,TIPO_DE_CALLE,Calle,LUGAR_DEL_HECHO_NORMALIZADO,COMUNA,longitud,Latitud,VICTIMA,ACUSADO,SEXO,EDAD,ROL_VICTIMA
20160001,1,2016-01-01,04:00:00,4,AVENIDA,PIEDRA BUENA AV.,AV PIEDRA BUENA & AV FERNANDEZ DE LA CRUZ,8,-58.47533969,-34.68757022,MOTO,AUTO,MASCULINO,19,CONDUCTOR
20160002,1,2016-01-02,01:15:00,1,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ  & AV DE LOS CORRALES,9,-58.50877521,-34.66977709,AUTO,PASAJEROS,MASCULINO,70,CONDUCTOR
20160003,1,2016-01-03,07:00:00,7,AVENIDA,ENTRE RIOS AV.,AV ENTRE RIOS 2034,1,-58.39040293,-34.63189362,MOTO,AUTO,MASCULINO,30,CONDUCTOR
20160004,1,2016-01-10,00:00:00,0,AVENIDA,LARRAZABAL AV.,AV LARRAZABAL & GRAL VILLEGAS CONRADO,8,-58.46503904,-34.68092974,MOTO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160005,1,2016-01-21,05:20:00,5,AVENIDA,SAN JUAN AV.,AV SAN JUAN & PRESIDENTE LUIS SAENZ PEÑA,1,-58.38718297,-34.6224663,MOTO,PASAJEROS,MASCULINO,29,CONDUCTOR
20160008,1,2016-01-24,18:30:00,18,AVENIDA,27 DE FEBRERO AV.,AV 27 DE FEBRERO & AV ESCALADA,8,-58.44451316,-34.68475866,MOTO,OBJETO FIJO,MASCULINO,30,CONDUCTOR
20160009,1,2016-01-24,19:10:00,19,CALLE,NOGOYA,NOGOYA & JOAQUIN V. GONZALES,11,-58.50095869,-34.6082544,MOTO,AUTO,MASCULINO,29,PASAJERO
20160010,1,2016-01-29,15:20:00,15,GRAL PAZ,"PAZ, GRAL. AV.",AV GENERAL PAZ & AV DE LOS CORRALES,9,-58.50877521,-34.66977709,MOTO,AUTO,MASCULINO,18,CONDUCTOR
20160012,1,2016-02-08,01:20:00,1,AVENIDA,BELGRANO AV.,AV BELGRANO & BERNARDO DE IRIGOYEN,1,-58.38048577,-34.61303893,MOTO,CARGAS,MASCULINO,22,CONDUCTOR
20160013,1,2016-02-10,11:30:00,11,AVENIDA,ENTRE RIOS AV.,AV ENTRE RIOS 1366,1,-58.39114932,-34.62477387,PEATON,AUTO,MASCULINO,16,PEATON
20160015,1,2016-02-14,05:14:00,5,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.",AV SCALABRINI ORTIZ & VERA,15,-58.4376002,-34.59912758,PEATON,AUTO,FEMENINO,16,PEATON
20160016,1,2016-02-14,22:00:00,22,AVENIDA,REGIMIENTO DE PATRICIOS AV.,AV REGIMIENTO DE PATRICIOS & QUINQUELA MARTIN BENITO,4,-58.36882665,-34.64291993,MOTO,AUTO,FEMENINO,19,PASAJERO
20160017,1,2016-02-15,16:54:00,16,AVENIDA,"ACOSTA, MARIANO",MARIANO ACOSTA & ANA MARIA JANER,8,-58.44989671,-34.65970435,PEATON,MOTO,MASCULINO,59,PEATON
20160019,1,2016-02-17,09:30:00,9,CALLE,"DE LA TORRE, LISANDRO",LISANDRO DE LA TORRE & SEVERO GARCIA GRANDE DE ZEQUEIRA,9,-58.50990884,-34.65468721,PEATON,PASAJEROS,FEMENINO,65,PEATON
20160020,1,2016-02-17,16:00:00,16,CALLE,SUIPACHA,SUIPACHA 156,1,-58.37952223,-34.60653282,PEATON,AUTO,MASCULINO,59,PEATON
20160021,1,2016-02-17,23:35:00,23,AVENIDA,DIRECTORIO AV.,AV DIRECTORIO & CURAPALIGUE,7,-58.45157703,-34.63063795,AUTO,AUTO,MASCULINO,34,CONDUCTOR
20160022,1,2016-02-21,06:00:00,6,AVENIDA,9 DE JULIO AV.,AV 9 DE JULIO & ADOLFO ALSINA,1,-58.38144696,-34.61079875,MOTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160025,1,2016-02-28,04:50:00,4,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & AV 27 DE FEBRERO,8,-58.46244952,-34.70524971,AUTO,AUTO,MASCULINO,34,PASAJERO
20160026,1,2016-02-28,07:30:00,7,CALLE,HOLMBERG,HOLMBERG & VEDIA,12,-58.49216191,-34.54738649,AUTO,OBJETO FIJO,MASCULINO,30,CONDUCTOR
20160027,1,2016-02-28,09:35:00,9,AVENIDA,CURAPALIGUE AV.,CURAPALIGUE & AVELINO DIAZ,7,-58.44497874,-34.63852623,AUTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160028,1,2016-03-02,10:00:00,10,AVENIDA,VIAMONTE,VIAMONTE & AV 9 DE JULIO,1,-58.38199706,-34.60028648,PEATON,CARGAS,MASCULINO,50,PEATON
20160029,1,2016-03-04,17:30:00,17,AVENIDA,CABILDO AV.,AV CABILDO & DEHEZA,12,-58.47378664,-34.54153077,PEATON,PASAJEROS,MASCULINO,38,PEATON
20160031,1,2016-03-08,12:30:00,12,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & AV CNEL ROCA,8,-58.47064556,-34.69843756,MOTO,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160034,1,2016-03-12,12:30:00,12,AVENIDA,"ALCORTA, AMANCIO AV.",AV AMANCIO ALCORTA & BONAVENA,4,-58.40623949,-34.65076549,PEATON,PASAJEROS,MASCULINO,52,PEATON
20160035,1,2016-03-13,06:00:00,6,AVENIDA,CORRIENTES AV.,AV CORRIENTES & AV CALLAO,3,-58.39228965,-34.60443527,MOTO,PASAJEROS,MASCULINO,34,CONDUCTOR
20160036,1,2016-03-14,00:15:00,0,CALLE,HERRERA,HERRERA & ARISTOBULO DEL VALLE,4,-58.37813396,-34.63668504,MOTO,PASAJEROS,MASCULINO,36,PASAJERO
20160037,1,2016-03-19,11:00:00,11,AVENIDA,LAFUENTE AV.,AV. EVA PERON & QUIRNO,7,-58.46275892,-34.64358293,MOTO,MOTO,MASCULINO,20,CONDUCTOR
20160038,1,2016-03-21,08:06:00,8,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ COLECTORA & ZUVIRIA,8,-58.49683458,-34.67892743,PEATON,PASAJEROS,MASCULINO,29,PEATON
20160039,1,2016-03-23,01:50:00,1,AVENIDA,"MITRE, BARTOLOME",BARTOLOME MITRE & AV PUEYRREDON,3,-58.40603217,-34.6088396,MOTO,PASAJEROS,MASCULINO,20,CONDUCTOR
20160041,2,2016-03-29,11:00:00,11,AVENIDA,DIRECTORIO AV.,AV DIRECTORIO & RIVERA INDARTE,7,-58.4607655,-34.63350444,MOTO,CARGAS,MASCULINO,54,CONDUCTOR
20160043,1,2016-03-30,18:15:00,18,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.",DELLEPIANE LUIS TTE GRAL COLECTORA & MURGUIONDO,8,-58.47832463,-34.67494416,PEATON,CARGAS,FEMENINO,56,PEATON
20160044,1,2016-03-31,19:40:00,19,AVENIDA,"MORENO, JOSE MARIA AV.",AV JOSE MARIA MORENO & BALBASTRO,7,-58.43213235,-34.63693953,MOTO,MULTIPLE,MASCULINO,24,CONDUCTOR
20160045,1,2016-04-11,10:25:00,10,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & AV DEL LIBERTADOR,13,-58.46743471,-34.53476874,MOTO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160047,1,2016-04-15,05:30:00,5,CALLE,LIMA,LIMA 1483,1,-58.38247061,-34.62571878,PEATON,PASAJEROS,MASCULINO,41,PEATON
20160048,1,2016-04-15,17:40:00,17,AVENIDA,CORRIENTES AV.,AV. CORRIENTES & AV. DORREGO,15,-58.44759966,-34.5917024,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160049,1,2016-04-17,00:00:00,0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,"AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 0,700",4,-58.37714647568196,-34.63657525428238,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160050,1,2016-04-19,09:50:00,9,AVENIDA,"GORDILLO, TIMOTEO",TIMOTEO GORDILLO & AV FERNANDEZ DE LA CRUZ,8,-58.47305463,-34.68550712,PEATON,PASAJEROS,MASCULINO,78,PEATON
20160051,1,2016-04-20,04:00:00,4,AVENIDA,"ALCORTA, AMANCIO AV.",AV AMANCIO ALCORTA & BONAVENA,4,-58.40623949,-34.65076549,MOTO,CARGAS,MASCULINO,36,CONDUCTOR
20160053,1,2016-04-22,09:30:00,9,AVENIDA,TRIUNVIRATO AV.,AV TRIUNVIRATO & AV OLAZABAL,12,-58.4842918,-34.57558053,PEATON,PASAJEROS,MASCULINO,38,PEATON
20160054,1,2016-04-23,21:00:00,21,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AU LUIS DELLEPIANE & AV GRAL PAZ,8,-58.48695354,-34.68795245,MOTO,MOTO,MASCULINO,30,CONDUCTOR
20160055,1,2016-04-25,20:30:00,20,AVENIDA,"CASTILLA, RAMON, MARISCAL",RAMON CASTILLA & AV FIGUEROA ALCORTA,14,-58.40021959,-34.57964781,PEATON,CARGAS,MASCULINO,79,PEATON
20160056,1,2016-04-26,04:45:00,4,AVENIDA,"CAMPOS, LUIS M. AV.",AV LUIS MARIA CAMPOS 30,14,-58.42957885,-34.57660058,MOTO,OBJETO FIJO,MASCULINO,26,CONDUCTOR
20160058,1,2016-05-04,14:00:00,14,CALLE,LIMA,LIMA 1471,1,-58.38247542,-34.62556293,PEATON,MOTO,FEMENINO,57,PEATON
20160059,1,2016-05-08,16:30:00,16,CALLE,CIUDADELA,PASAJE CIUDADELA & LIMA OESTE,1,-58.38222219,-34.62728101,PEATON,PASAJEROS,MASCULINO,37,PEATON
20160064,1,2016-05-14,18:11:00,18,AVENIDA,"JUSTO, JUAN B. AV.",AV JUAN B JUSTO & AV CARRASCO,10,-58.49485242,-34.62953445,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160065,1,2016-05-20,14:40:00,14,AVENIDA,GAONA AV.,AV GAONA & ESPINOSA,6,-58.45227946,-34.61068024,PEATON,AUTO,MASCULINO,20,PEATON
20160067,1,2016-05-21,17:00:00,17,AVENIDA,"DE LA TORRE, LISANDRO",AV LISANDRO DE LA TORRE & SARAZA,8,-58.48455411,-34.6751276,MOTO,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160068,1,2016-05-22,22:00:00,22,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",AV FIGUEROA ALCORTA & AV PUEYRREDON,2,-58.39056593,-34.58418569,MOTO,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160069,1,2016-05-23,03:30:00,3,AVENIDA,ENTRE RIOS AV.,AV ENTRE RIOS & PASAJE FILIBERTO,3,-58.39118948,-34.62704273,AUTO,CARGAS,MASCULINO,30,CONDUCTOR
20160073,1,2016-06-11,15:00:00,15,CALLE,"MAGARI?OS CERVANTES, A.",MAGARIÑOS CERVANTES 3900,10,-58.49021952,-34.62025108,MOTO,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160074,1,2016-06-12,06:40:00,6,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & RODOLFO SCAPINO,8,-58.49896559,-34.67732118,AUTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160075,1,2016-06-12,23:13:00,23,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE GRAL & MIRALLA,8,-58.47461076,-34.66874679,PEATON,AUTO,MASCULINO,42,PEATON
20160076,1,2016-06-13,16:20:00,16,AVENIDA,SAN MARTIN AV.,AV SAN MARTIN & CAMARONES,15,-58.46210891,-34.60356211,PEATON,PASAJEROS,FEMENINO,53,PEATON
20160077,1,2016-06-13,21:52:00,21,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",TTEG JUAN D PERON & AVDA LEANDRO N ALEM,1,-58.3702777,-34.60536123,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160078,1,2016-06-13,23:01:00,23,AVENIDA,BELGRANO AV.,AV BELGRANO & AV JUJUY,3,-58.40491455,-34.6146383,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20160079,1,2016-06-16,17:13:00,17,AVENIDA,DEL LIBERTADOR AV.,AV DEL LIBERTADOR & AV GUILLERMO UDAONDO,13,-58.45504154,-34.54864492,AUTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160080,1,2016-06-18,06:42:00,6,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & AV RIVADAVIA,9,-58.52927982,-34.63931752,AUTO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160081,1,2016-06-22,07:42:00,7,AVENIDA,"LARRALDE, CRISOLOGO AV.",AV CRISOLOGO LARRALDE & MACHAIN,12,-58.4872106,-34.55904606,MOTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160082,1,2016-06-27,18:24:00,18,AVENIDA,LA PLATA AV.,AV LA PLATA 2384,4,-58.42273092,-34.64228803,PEATON,AUTO,MASCULINO,87,PEATON
20160083,1,2016-06-28,20:46:00,20,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AV JUAN B ALBERDI & PUAN,6,-58.44788671,-34.62539009,PEATON,MOTO,FEMENINO,76,PEATON
20160084,1,2016-06-29,22:00:00,22,CALLE,"PELLEGRINI, CARLOS",CARLOS PELLEGRINI & TUCUMAN,1,-58.38110563,-34.60135531,PEATON,PASAJEROS,MASCULINO,57,PEATON
20160085,1,2016-06-29,22:00:00,22,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,4,-58.42378834,-34.657341,MOTO,OTRO,DESCONOCIDO,42,DESCONOCIDO
20160086,1,2016-06-30,16:10:00,16,AVENIDA,OLIVERA AV.,AV OLIVERA & RAMON FALCON,10,-58.48727942,-34.63652467,PEATON,PASAJEROS,MASCULINO,75,PEATON
20160087,1,2016-07-02,00:10:00,0,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI & AV CASEROS,1,-58.37864583,-34.62907067,MOTO,OBJETO FIJO,MASCULINO,23,CONDUCTOR
20160088,1,2016-07-11,15:30:00,15,CALLE,CERETTI,CERETTI & NUÑEZ,12,-58.5015175,-34.56767549,PEATON,AUTO,FEMENINO,70,PEATON
20160089,1,2016-07-14,06:40:00,6,AUTOPISTA,"LUGONES, LEOPOLDO AV.",AV LUGONES & LA PAMPA,13,-58.43233425,-34.55185825,PEATON,AUTO,MASCULINO,35,PEATON
20160090,1,2016-07-14,22:00:00,22,AVENIDA,"SALGUERO, JERONIMO",JERONIMO SALGUERO & AV RIVADAVIA,5,-58.41971993,-34.6111224,PEATON,PASAJEROS,MASCULINO,60,PEATON
20160092,1,2016-07-15,11:00:00,11,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & AV LIBERTADOR,13,-58.46743471,-34.53476874,MOTO,CARGAS,MASCULINO,24,CONDUCTOR
20160093,1,2016-07-17,03:30:00,3,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AV JUAN B ALBERDI & EMILIO MITRE,6,-58.44362126,-34.62301748,AUTO,AUTO,MASCULINO,35,CONDUCTOR
20160095,1,2016-07-23,06:12:00,6,AVENIDA,MERCEDES,MERCEDES & AV GRAL MOSCONI,11,-58.51713095,-34.59546519,MOTO,AUTO,MASCULINO,29,CONDUCTOR
20160096,1,2016-07-25,07:00:00,7,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",8,-58.47433193007387,-34.66684950051973,MOTO,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160097,1,2016-07-26,18:45:00,18,CALLE,SOLIS,SOLIS & MEXICO,1,-58.39038605,-34.6156281,PEATON,AUTO,MASCULINO,80,PEATON
20160098,1,2016-07-27,16:08:00,16,AVENIDA,SAN JUAN AV.,AV SAN JUAN & ALBERTI,3,-58.40042405,-34.62356174,MOTO,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160099,1,2016-07-29,16:00:00,16,GRAL PAZ,MOSCONI GENERAL AV.,AV GRAL MOSCONI & AV GRAL PAZ,11,-58.52340614,-34.59798754,CARGAS,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160100,1,2016-08-03,23:27:00,23,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ  & DONADO,12,-58.49491054,-34.54795581,MOTO,OBJETO FIJO,MASCULINO,57,CONDUCTOR
20160101,1,2016-08-07,19:42:00,19,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ & JORGE CHAVEZ,9,-58.52932872,-34.65014993,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160102,1,2016-08-10,23:37:00,23,AVENIDA,"PERON, EVA AV.",AV EVA PERON & JOSE LEON SUAREZ,9,-58.50011639,-34.67316502,MOTO,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160104,1,2016-08-14,21:15:00,21,AVENIDA,ZINNY,ZINNY & AV SANTIAGO DE COMPOSTELA,9,-58.46635001,-34.65624369,MOTO,PASAJEROS,MASCULINO,21,CONDUCTOR
20160105,1,2016-08-17,00:05:00,0,AVENIDA,"LACROZE, FEDERICO AV.",AV FEDERICO LACROZE & FRAGA,15,-58.45343236,-34.58435809,PEATON,PASAJEROS,MASCULINO,19,PEATON
20160106,1,2016-08-19,21:02:00,21,AVENIDA,"PELLEGRINI, CARLOS",CARLOS PELLEGRINI & AV DEL LIBERTADOR,1,-58.38090932,-34.58927731,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160107,1,2016-08-20,08:22:00,8,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,4,-58.37157668,-34.65429986,MOTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160109,1,2016-08-24,05:45:00,5,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO & BARRAGAN,9,-58.52280139,-34.63659934,AUTO,OBJETO FIJO,FEMENINO,53,CONDUCTOR
20160110,1,2016-08-24,20:21:00,20,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AV ALBERDI & CARHUE,9,-58.51232237,-34.6590353,PEATON,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160111,1,2016-08-25,09:30:00,9,AUTOPISTA,LUGONES,AUTOPISTA LEOPOLDO LUGONES & LA PAMPA,15,-58.47461905,-34.57663634,MOTO,CARGAS,MASCULINO,27,CONDUCTOR
20160112,1,2016-08-27,04:40:00,4,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,1,-58.38268809,-34.62282019,MOTO,OBJETO FIJO,MASCULINO,24,CONDUCTOR
20160113,1,2016-08-27,16:45:00,16,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.",AV JUAN BAUTISTA ALBERDI & GUARDIA NACIONAL,9,-58.49603546,-34.64564271,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160114,1,2016-08-31,11:20:00,11,CALLE,"SALGUERO, JERONIMO",SALGUERO 1410,14,-58.41848605,-34.59394733,BICICLETA,CARGAS,FEMENINO,55,CICLISTA
20160115,1,2016-09-02,11:50:00,11,CALLE,ARIAS,ARIAS & TRONADOR,12,-58.48935041,-34.54917673,DESCONOCIDO,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160116,1,2016-09-02,20:20:00,20,AVENIDA,27 DE FEBRERO AV.,AV 27 DE FEBRERO & AV ESCALADA,8,-58.44451316,-34.68475866,MOTO,AUTO,MASCULINO,30,CONDUCTOR
20160117,1,2016-09-03,15:30:00,15,AVENIDA,DEL LIBERTADOR AV.,AV DEL LIBERTADOR & TAGLE,14,-58.39936478,-34.58271474,AUTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160118,1,2016-09-04,03:30:00,3,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,1,-58.37936704,-34.62694503,AUTO,AUTO,MASCULINO,27,CONDUCTOR
20160119,1,2016-09-04,06:40:00,6,AVENIDA,"LARRALDE, CRISOLOGO AV.",CRISOLOGO LARRALDE & AVDA TRIUNVIRATO,12,-58.49659234,-34.56353635,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160122,1,2016-09-13,07:10:00,7,AVENIDA,"PERON, EVA AV.",AV EVA PERON 4233,9,-58.47256391,-34.65194557,BICICLETA,PASAJEROS,MASCULINO,49,CICLISTA
20160123,1,2016-09-14,09:00:00,9,AVENIDA,ASAMBLEA AV.,AV ASAMBLEA & AV CNEL ESTEBAN BONORINO,7,-58.45130953,-34.64053676,MOTO,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160124,1,2016-09-16,15:24:00,15,AVENIDA,RIVADAVIA AV.,AVDA RIVADAVIA & RIVERA INDARTE,7,-58.46271207,-34.62884871,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160125,1,2016-09-17,12:14:00,12,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO & AV JUAN B ALBERDI,10,-58.49020869,-34.64243791,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20160126,2,2016-09-18,22:45:00,22,CALLE,IRIGOYEN,IRIGOYEN & TINOGASTA,10,-58.52572109,-34.62125906,AUTO,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160127,1,2016-09-24,10:25:00,10,AVENIDA,"ACOSTA, MARIANO",AV MARIANO ACOSTA & AV CNEL ROCA,8,-58.44094791,-34.66677111,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160128,1,2016-10-02,11:30:00,11,AVENIDA,CASTRO,CASTRO & AV PAVON,5,-58.41914024,-34.6305389,PEATON,PASAJEROS,FEMENINO,81,PEATON
20160130,1,2016-10-04,12:30:00,12,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 9 DE JULIO SUR & AV BRASIL,1,-58.37910942,-34.62764717,MOTO,CARGAS,MASCULINO,29,CONDUCTOR
20160131,1,2016-10-09,19:13:00,19,CALLE,MIRAVE,MIRAVE 3500,4,-58.39871183,-34.64539318,PEATON,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160132,1,2016-10-10,02:30:00,2,AVENIDA,SAN JUAN AV.,AV SAN JUAN & 24 DE NOVIEMBRE,3,-58.41036975,-34.62477021,AUTO,PASAJEROS,MASCULINO,30,PASAJERO
20160133,1,2016-10-14,00:05:00,0,AVENIDA,LAS HERAS GENERAL AV.,AV LAS HERAS & SANCHEZ DE BUSTAMANTE,14,-58.40204698,-34.5834269,MOTO,AUTO,MASCULINO,41,CONDUCTOR
20160134,1,2016-10-23,05:00:00,5,AVENIDA,PIEDRA BUENA AV.,AV PIEDRA BUENA & 2 DE ABRIL 1982,8,-58.48935287,-34.67648597,MOTO,OBJETO FIJO,MASCULINO,25,CONDUCTOR
20160135,1,2016-10-24,05:00:00,5,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",AV FIGUEROA ALCORTA  & PINEDO,14,-58.42260225,-34.56403694,PEATON,DESCONOCIDO,MASCULINO,29,PEATON
20160137,1,2016-10-25,00:39:00,0,AVENIDA,SAN MARTIN AV.,AV SAN MARTIN & LADINES,11,-58.51537091,-34.59035925,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20160138,1,2016-10-27,20:30:00,20,AVENIDA,CABILDO AV.,AV CABILDO & BLANCO ENCALADA,13,-58.4590967,-34.55922742,BICICLETA,CARGAS,DESCONOCIDO,42,DESCONOCIDO
20160139,1,2016-10-28,23:00:00,23,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",AV PRESIDENTE FIGUEROA ALCORTA & AV DORREGO,14,-58.42008769,-34.56539579,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20160140,1,2016-10-31,02:58:00,2,AVENIDA,JURAMENTO AV.,AV JURAMENTO & VUELTA DE OBLIGADO,13,-58.45566399,-34.56147293,PASAJEROS,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160142,1,2016-11-05,23:30:00,23,AVENIDA,DEL LIBERTADOR AV.,AV DEL LIBERTADOR & AV RAMOS MEJIA,1,-58.37533517,-34.59276462,MOTO,PASAJEROS,MASCULINO,46,CONDUCTOR
20160143,1,2016-11-06,04:41:00,4,AVENIDA,27 DE FEBRERO AV.,AV 27 DE FEBRERO & AV ESCALADA,8,-58.44451316,-34.68475866,MOTO,DESCONOCIDO,DESCONOCIDO,42,DESCONOCIDO
20160144,1,2016-11-07,12:10:00,12,AVENIDA,"BROWN, ALTE. AV.",AV. ALTE. BROWN 984,4,-58.35975012,-34.63343907,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160145,1,2016-11-07,20:56:00,20,AVENIDA,DEL LIBERTADOR AV.,AV DEL LIBERTADOR & LA PAMPA,13,-58.44523595,-34.55953855,MOTO,AUTO,MASCULINO,39,CONDUCTOR
20160146,1,2016-11-09,20:00:00,20,AVENIDA,PICHINCHA AV.,PICHINCHA & AV BRASIL,4,-58.39626094,-34.63036565,PEATON,PASAJEROS,DESCONOCIDO,42,DESCONOCIDO
20160147,1,2016-11-16,21:15:00,21,AVENIDA,INDEPENDENCIA AV.,AV INDEPENDENCIA & VIRREY CEVALLOS,1,-58.38896772,-34.61799615,MOVIL,PASAJEROS,MASCULINO,55,PASAJERO
20160148,1,2016-11-16,22:20:00,22,AVENIDA,GARMENDIA AV.,AV GARMENDIA 4895,15,-58.46536113,-34.59484504,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20160150,1,2016-11-18,18:20:00,18,AVENIDA,"ALCORTA, AMANCIO AV.",AV AMANCIO ALCORTA & DIOGENES TABORDA,4,-58.40879146,-34.65273216,CARGAS,CARGAS,MASCULINO,41,PASAJERO
20160152,1,2016-11-23,21:10:00,21,AVENIDA,"MORENO, PERITO AV.",AV PERITO MORENO & ZUVIRIA,7,-58.46451841,-34.64991946,MOTO,AUTO,MASCULINO,42,CONDUCTOR
20160153,1,2016-11-25,15:42:00,15,AVENIDA,ARAOZ,ARAOZ & AV CORDOBA,15,-58.4291709,-34.59485488,PEATON,MOTO,FEMENINO,83,PEATON
20160154,1,2016-11-26,14:14:00,14,GRAL PAZ,"PAZ, GRAL. AV.",AV GRAL PAZ 15200,8,-58.49007772,-34.68251141,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
20160155,1,2016-11-26,16:50:00,16,CALLE,MADERO,MADERO 900,10,-58.52756365,-34.62772274,PEATON,AUTO,DESCONOCIDO,42,DESCONOCIDO
20160156,1,2016-11-26,19:40:00,19,AVENIDA,INDEPENDENCIA AV.,AV INDEPENDENCIA & DEAN FUNES,3,-58.40638983,-34.61943202,MOTO,PASAJEROS,MASCULINO,23,CONDUCTOR
20160157,1,2016-12-03,06:40:00,6,AVENIDA,"JUSTO, JUAN B. AV.",AV JUAN B JUSTO 5645,11,-58.47576807,-34.61740997,MOTO,MOTO,DESCONOCIDO,42,DESCONOCIDO
