id,n_victimas,fecha,hora,franja_hora,comuna,tipo_calle,direc_normalizada,longitud,latitud,victima,acusado,gravedad
20190275058,1,2019-05-03,10:56:00,10,4,CALLE,"luppi, abraham j. y esquiu 0, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.419586,-34.651637,desconocido,desconocido,Sin Gravedad
20190275157,1,2019-05-03,11:23:00,11,14,CALLE,"salguero, jeronimo 3212, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14c",-58.403304,-34.574755,desconocido,desconocido,Sin Gravedad
20190275288,3,2019-05-03,10:41:00,10,12,AVENIDA,"congreso av. 5680, barrio: villa urquiza 0 , jurisin datosicción comisaria: 0",-58.496599,-34.573223,desconocido,desconocido,Sin Gravedad
20190275382,1,2019-05-03,12:33:00,12,6,AVENIDA,"rivadavia av. 4650, barrio: caballito  , jurisin datosicción comisaria:  vecinal 6b",-58.431198,-34.616055,desconocido,desconocido,Sin Gravedad
20190275423,2,2019-05-03,12:00:00,12,10,CALLE,"ercilla 5131, barrio: villa luro  , jurisin datosicción comisaria:  vecinal 10c",-58.502168,-34.640005,desconocido,desconocido,Sin Gravedad
20190275484,1,2019-05-03,13:08:00,13,7,CALLE,"marti, jose y zuviria 0, barrio: flores  , jurisin datosicción comisaria:  vecinal 7a",-58.460907,-34.646565,desconocido,desconocido,Sin Gravedad
20190275494,1,2019-05-03,13:07:00,13,9,AUTOPISTA,"autopista perito moreno y bynnon 0, barrio: liniers  , jurisin datosicción comisaria:  vecinal 9b",-58.523925,-34.637054,desconocido,desconocido,Sin Gravedad
20190275560,1,2019-05-03,10:40:00,10,4,CALLE,"iguazu y ancaste 0, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.404929,-34.647819,desconocido,desconocido,Sin Gravedad
20190275586,1,2019-05-03,13:41:00,13,1,AVENIDA,"suipacha y corrientes av. 0, barrio: san nicolas  , jurisin datosicción comisaria:  vecinal 1d",-58.379479,-34.603576,desconocido,desconocido,Sin Gravedad
20190275589,3,2019-05-03,13:45:00,13,14,CALLE,"araoz y charcas 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.417928,-34.587554,desconocido,desconocido,Sin Gravedad
20190275678,1,2019-05-03,13:05:00,13,10,CALLE,"irigoyen y varela, jose pedro 0, barrio: villa real  , jurisin datosicción comisaria:  vecinal 10b",-58.527794,-34.619659,desconocido,desconocido,Sin Gravedad
20190275688,1,2019-05-03,14:14:00,14,4,CALLE,"montes de oca, manuel y finochietto enrique dr. 0, barrio: barracas  , jurisin datosicción comisaria:  vecinal 4d",-58.377246,-34.629729,desconocido,desconocido,Sin Gravedad
20190275728,1,2019-05-03,12:45:00,12,12,AVENIDA,"ruiz huidobro y cramer 0, barrio: saavedra  , jurisin datosicción comisaria:  vecinal 12a",-58.475889,-34.546017,desconocido,desconocido,Sin Gravedad
20190275748,2,2019-05-03,14:38:00,14,4,AVENIDA,"velez sarsfield av. y suarez 0, barrio: barracas  , jurisin datosicción comisaria:  vecinal 4d",-58.389671,-34.64292,AUTO,desconocido,Sin Gravedad
20190275758,1,2019-05-03,12:45:00,12,14,AVENIDA,"justo, juan b. av. y nicaragua 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.431674,-34.5831,MOTO,desconocido,Sin Gravedad
20190275832,4,2019-05-03,15:11:00,15,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20190276026,1,2019-05-03,16:10:00,16,4,CALLE,"ancaste y atuel 0, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.406296,-34.648027,PEATON,desconocido,Sin Gravedad
20190276071,2,2019-05-03,15:30:00,15,4,AVENIDA,"riestra av. y del bañado 0, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.427596,-34.644976,desconocido,desconocido,Sin Gravedad
20190276090,1,2019-05-03,14:20:00,14,8,AVENIDA,"castañares av. 4770, barrio: villa lugano  , jurisin datosicción comisaria:  vecinal 8a",-58.472116,-34.666417,desconocido,desconocido,Sin Gravedad
20190276102,1,2019-05-03,14:30:00,14,7,CALLE,"fray cayetano rodriguez y neuquen 0, barrio: flores  , jurisin datosicción comisaria:  vecinal 7c",-58.467808,-34.61928,MOTO,desconocido,Sin Gravedad
20190276146,1,2019-05-03,13:50:00,13,1,CALLE,"chile y piedras 0, barrio: monserrat  , jurisin datosicción comisaria:  vecinal 1e",-58.377433,-34.616291,desconocido,desconocido,Sin Gravedad
20190276292,2,2019-05-03,17:47:00,17,4,CALLE,"abdala, german y pi y margall 0, barrio: boca  , jurisin datosicción comisaria:  vecinal 4c",-58.367476,-34.629353,MOTO,desconocido,Sin Gravedad
20190276362,1,2019-05-03,17:25:00,17,3,CALLE,"matheu 1384, barrio: san cristobal  , jurisin datosicción comisaria:  vecinal 3b",-58.398907,-34.625707,desconocido,desconocido,Sin Gravedad
20190276392,1,2019-05-03,18:51:00,18,1,AVENIDA,"del libertador av. y san martin 0, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.373846,-34.593567,desconocido,desconocido,Sin Gravedad
20190276497,1,2019-05-03,19:10:00,19,5,AVENIDA,"diaz velez av. 3934, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5a",-58.422057,-34.608661,desconocido,desconocido,Sin Gravedad
20190276580,1,2019-05-03,20:02:00,20,1,CALLE,"humberto 1° y san jose 0, barrio: constitucion  , jurisin datosicción comisaria:  vecinal 1c",-58.385848,-34.621154,desconocido,desconocido,Sin Gravedad
20190276592,1,2019-05-03,18:01:00,18,1,AVENIDA,"estados unidos y paseo colon av. 0, barrio: san telmo  , jurisin datosicción comisaria:  vecinal 1e",-58.369306,-34.618383,MOTO,desconocido,Sin Gravedad
20190276601,1,2019-05-03,20:10:00,20,13,CALLE,"cramer y azurduy juana 0, barrio: nuñez  , jurisin datosicción comisaria:  vecinal 13b",-58.47126,-34.553377,MOTO,desconocido,Sin Gravedad
20190276639,1,2019-05-03,20:32:00,20,4,AVENIDA,"saenz av. y rabanal, francisco, intendente av. 0, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.416418,-34.654863,desconocido,desconocido,Sin Gravedad
20190276673,1,2019-05-03,19:40:00,19,4,CALLE,"paz, jose c. y llorente 0, barrio: parque patricios  , jurisin datosicción comisaria:  vecinal 4a",-58.40633,-34.644484,desconocido,desconocido,Sin Gravedad
20190276674,1,2019-05-03,19:45:00,19,1,AVENIDA,"huergo, ing. av. 1500, barrio: puerto madero  , jurisin datosicción comisaria:  vecinal 1e",-58.364489,-34.6245,MOTO,desconocido,Sin Gravedad
20190276686,1,2019-05-03,19:20:00,19,11,CALLE,"fernandez de enciso y bahia blanca 0, barrio: villa devoto  , jurisin datosicción comisaria:  vecinal 11b",-58.512034,-34.598133,desconocido,desconocido,Sin Gravedad
20190276690,1,2019-05-03,20:28:00,20,7,AVENIDA,"directorio av. 2500, barrio: flores  , jurisin datosicción comisaria:  vecinal 7a",-58.462014,-34.633968,desconocido,desconocido,Sin Gravedad
20190276691,1,2019-05-03,18:05:00,18,14,AVENIDA,"campos, luis m. av. 350, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14b",-58.432901,-34.573346,desconocido,desconocido,Sin Gravedad
20190276698,1,2019-05-03,20:56:00,20,13,AVENIDA,"del libertador av. y roosevelt franklin d. 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13a",-58.451578,-34.552174,desconocido,desconocido,Sin Gravedad
20190276754,1,2019-05-03,17:30:00,17,1,AVENIDA,"san juan av. 983, barrio: constitucion  , jurisin datosicción comisaria:  vecinal 1c",-58.379664,-34.622042,desconocido,desconocido,Sin Gravedad
20190276816,1,2019-05-03,22:41:00,22,13,AVENIDA,"del libertador av. y roosevelt franklin d. 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13a",-58.44242741,-34.61212326,MOTO,desconocido,Sin Gravedad
20190276841,1,2019-05-03,20:45:00,20,1,AVENIDA,"del libertador av. y ramos mejia, jose maria, dr. av. 0, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.375448,-34.592655,desconocido,desconocido,Sin Gravedad
20190277788,1,2019-05-03,17:00:00,17,13,CALLE,"perez, gregoria y martinez, enrique, gral. 0, barrio: colegiales  , jurisin datosicción comisaria:  vecinal 13c",-58.454789,-34.576606,desconocido,desconocido,Sin Gravedad
20190293949,1,2019-05-03,16:30:00,16,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20190296727,1,2019-05-03,08:50:00,8,11,CALLE,"gonzalez, joaquin v. y gonzalez, elpidio 0, barrio: villa santa rita  , jurisin datosicción comisaria:  vecinal 11a",-58.493708,-34.615868,AUTO,desconocido,Sin Gravedad
20190276921,1,2019-05-04,00:26:00,0,3,AVENIDA,"callao av. y rivadavia av. 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.391962,-34.609233,desconocido,desconocido,Sin Gravedad
20190277258,1,2019-05-04,05:00:00,5,11,CALLE,"paz, marcos 3962, barrio: villa devoto  , jurisin datosicción comisaria:  vecinal 11b",-58.517208,-34.604188,desconocido,desconocido,Sin Gravedad
20190277531,1,2019-05-04,09:50:00,9,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20190277607,1,2019-05-04,11:32:00,11,14,CALLE,"charcas y godoy cruz 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.427076,-34.580732,desconocido,desconocido,Sin Gravedad
20190277673,1,2019-05-04,11:15:00,11,11,AVENIDA,"nazca av. y sastre, marcos 0, barrio: villa del parque  , jurisin datosicción comisaria:  vecinal 11a",-58.488171,-34.603494,desconocido,desconocido,Sin Gravedad
20190277702,1,2019-05-04,11:23:00,11,13,CALLE,"ibera 2569, barrio: nuñez  , jurisin datosicción comisaria:  vecinal 13b",-58.466139,-34.55432,AUTO,desconocido,Sin Gravedad
20190277719,1,2019-05-04,12:30:00,12,4,AVENIDA,"saenz av. y almafuerte av. 0, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.416244,-34.647824,desconocido,desconocido,Sin Gravedad
20190277747,1,2019-05-04,10:20:00,10,1,AVENIDA,"lavalle y cerrito 0, barrio: san nicolas  , jurisin datosicción comisaria:  vecinal 1b",-58.382282,-34.602581,desconocido,desconocido,Sin Gravedad
20190277758,1,2019-05-04,12:40:00,12,10,CALLE,"lista, ramon, coronel e irigoyen, barrio: villa real  , jurisin datosicción comisaria:  vecinal 10b",-58.528963,-34.618762,desconocido,desconocido,Sin Gravedad
20190277835,1,2019-05-04,15:18:00,15,4,AVENIDA,"olavarria 473, barrio: boca  , jurisin datosicción comisaria:  vecinal 4c",-58.359492,-34.636531,desconocido,desconocido,Sin Gravedad
20190277935,3,2019-05-04,16:29:00,16,10,CALLE,"nogoya y bruselas 0, barrio: villa real  , jurisin datosicción comisaria:  vecinal 10b",-58.524165,-34.624164,desconocido,desconocido,Sin Gravedad
20190277941,1,2019-05-04,16:30:00,16,5,CALLE,"sanchez de loria y agrelo 0, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5b",-58.412692,-34.618068,desconocido,desconocido,Sin Gravedad
20190277953,1,2019-05-04,12:10:00,12,1,CALLE,"arenales y cerrito 0, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.382779,-34.594301,desconocido,desconocido,Sin Gravedad
20190278000,1,2019-05-04,15:00:00,15,7,CALLE,"fernandez moreno, baldomero y marti, jose 0, barrio: flores  , jurisin datosicción comisaria:  vecinal 7a",-58.465769,-34.642833,AUTO,desconocido,Sin Gravedad
20190278088,1,2019-05-04,17:25:00,17,11,CALLE,"argerich y tres arroyos 0, barrio: villa santa rita  , jurisin datosicción comisaria:  vecinal 11a",-58.47791,-34.618128,desconocido,desconocido,Sin Gravedad
20190278091,1,2019-05-04,16:00:00,16,15,AVENIDA,"de los incas av. y alvarez thomas av. 0, barrio: villa ortuzar  , jurisin datosicción comisaria:  vecinal 15c",-58.469344,-34.5786,MOTO,desconocido,Sin Gravedad
20190278144,1,2019-05-04,18:55:00,18,4,AVENIDA,"barco centenera del av. 2325, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.431891,-34.645412,desconocido,desconocido,Sin Gravedad
20190278214,1,2019-05-04,15:05:00,15,2,CALLE,"rodriguez peña y alvear, marcelo t. de 0, barrio: recoleta  , jurisin datosicción comisaria:  vecinal 2b",-58.391813,-34.597218,desconocido,desconocido,Sin Gravedad
20190278267,1,2019-05-04,19:20:00,19,10,AVENIDA,"lope de vega av. y alcaraz 0, barrio: villa luro  , jurisin datosicción comisaria:  vecinal 10a",-58.510559,-34.625114,desconocido,desconocido,Sin Gravedad
20190278301,2,2019-05-04,19:55:00,19,4,AVENIDA,"alcorta, amancio av. e iguazu, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.40505,-34.649795,desconocido,desconocido,Sin Gravedad
20190278371,1,2019-05-04,22:15:00,22,14,AVENIDA,"godoy cruz y cerviño av. 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.422307,-34.575507,desconocido,desconocido,Sin Gravedad
20190278375,1,2019-05-04,20:50:00,20,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20190278474,1,2019-05-04,22:00:00,22,12,AVENIDA,"congreso av. y capdevila 0, barrio: villa urquiza  , jurisin datosicción comisaria:  vecinal 12c",-58.490265,-34.569815,MOTO,desconocido,Sin Gravedad
20190281101,1,2019-05-04,13:15:00,13,15,AVENIDA,"nazca av. y san martin av. 0, barrio: agronomia  , jurisin datosicción comisaria:  vecinal 15c",-58.492907,-34.597067,desconocido,desconocido,Sin Gravedad
20190211151,1,2019-05-04,09:36:00,9,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,GRAVE
20190278694,1,2019-05-05,00:23:00,0,7,AVENIDA,"peron, eva av. y cachimayo 0, barrio: parque chacabuco  , jurisin datosicción comisaria:  vecinal 7b",-58.441006,-34.630153,MOTO,desconocido,Sin Gravedad
20190278706,1,2019-05-05,05:00:00,5,1,AVENIDA,"independencia av. y tacuari 0, barrio: monserrat  , jurisin datosicción comisaria:  vecinal 1c",-58.378781,-34.617546,desconocido,desconocido,Sin Gravedad
20190278737,1,2019-05-05,07:13:00,7,14,AVENIDA,"araoz y santa fe av. 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.414994,-34.585789,desconocido,desconocido,Sin Gravedad
20190278749,2,2019-05-05,08:08:00,8,3,AVENIDA,"la rioja e independencia av., barrio: san cristobal  , jurisin datosicción comisaria:  vecinal 3b",-58.407785,-34.619718,desconocido,desconocido,Sin Gravedad
20190278846,1,2019-05-05,10:52:00,10,14,AVENIDA,"campos, luis m. av. 1190, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14b",-58.44018,-34.565612,desconocido,desconocido,Sin Gravedad
20190278986,2,2019-05-05,12:40:00,12,10,AVENIDA,"mozart y alberdi, juan bautista av. 0, barrio: villa luro  , jurisin datosicción comisaria:  vecinal 10c",-58.490877,-34.642757,AUTO,desconocido,Sin Gravedad
20190279052,1,2019-05-05,14:02:00,14,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20190279346,3,2019-05-05,18:26:00,18,9,CALLE,"zelada y de la torre, lisandro 0, barrio: mataderos  , jurisin datosicción comisaria:  vecinal 9a",-58.51102,-34.6539,AUTO,desconocido,Sin Gravedad
20190279396,1,2019-05-05,17:35:00,17,9,AVENIDA,"peron, eva av. 4730, barrio: parque avellaneda  , jurisin datosicción comisaria:  vecinal 9c",-58.476937,-34.656294,desconocido,desconocido,Sin Gravedad
20190279425,1,2019-05-05,19:39:00,19,14,CALLE,"malabia y paraguay 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.42124,-34.586963,desconocido,desconocido,Sin Gravedad
20190279551,1,2019-05-05,21:39:00,21,8,CALLE,"acosta, mariano 3500, barrio: villa soldati  , jurisin datosicción comisaria:  vecinal 8b",-58.443171,-34.664933,desconocido,desconocido,Sin Gravedad
20190279596,1,2019-05-05,22:43:00,22,4,AVENIDA,"entre rios av. y 15 de noviembre de 1889 0, barrio: constitucion  , jurisin datosicción comisaria:  vecinal 4a",-58.390669,-34.631527,desconocido,desconocido,Sin Gravedad
20190279633,1,2019-05-05,23:43:00,23,9,AVENIDA,"lacarra av. y peron, eva av. 0, barrio: parque avellaneda  , jurisin datosicción comisaria:  vecinal 9c",-58.469778,-34.649672,AUTO,desconocido,Sin Gravedad
20190279660,1,2019-05-05,23:30:00,23,8,AVENIDA,"fernandez de la cruz, f., gral. av. y escalada av. 0, barrio: villa soldati  , jurisin datosicción comisaria:  vecinal 8b",-58.458364,-34.67315,desconocido,desconocido,Sin Gravedad
20190279717,1,2019-05-05,23:10:00,23,1,AVENIDA,"9 de julio av. y de mayo av. 0, barrio: monserrat  , jurisin datosicción comisaria:  vecinal 1b",-58.381153,-34.609038,desconocido,desconocido,Sin Gravedad
20190280934,2,2019-05-05,14:00:00,14,8,AVENIDA,"zuviria y piedra buena av. 0, barrio: villa lugano  , jurisin datosicción comisaria:  vecinal 8a",-58.491706,-34.674193,desconocido,desconocido,Sin Gravedad
20190290032,1,2019-05-05,09:00:00,9,12,AVENIDA,"cabildo av. y vedia 0, barrio: nuñez  , jurisin datosicción comisaria:  vecinal 13b",-58.474928,-34.53999,AUTO,desconocido,Sin Gravedad
20190280993,1,2019-05-06,13:00:00,13,14,CALLE,"gorriti y gurruchaga 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.430254,-34.590004,CICLISTA,desconocido,Sin Gravedad
20190292210,1,2019-05-06,16:50:00,16,10,AVENIDA,"rivadavia av. y albariño 0, barrio: villa luro  , jurisin datosicción comisaria:  vecinal 10c",-58.510049,-34.639115,CICLISTA,desconocido,Sin Gravedad
20190279688,1,2019-05-06,01:34:00,1,10,AVENIDA,"lope de vega av. y camarones 0, barrio: velez sarsfield  , jurisin datosicción comisaria:  vecinal 10a",-58.505354,-34.62902,desconocido,desconocido,Sin Gravedad
20190279826,2,2019-05-06,05:10:00,5,2,AVENIDA,"santa fe av. y junin 0, barrio: recoleta  , jurisin datosicción comisaria:  vecinal 2b",-58.397377,-34.595558,desconocido,desconocido,Sin Gravedad
20190279836,1,2019-05-06,06:00:00,6,6,AVENIDA,"moreno, jose maria av. y guayaquil 0, barrio: caballito  , jurisin datosicción comisaria:  vecinal 6b",-58.435503,-34.620405,MOTO,desconocido,Sin Gravedad
20190280042,1,2019-05-06,08:45:00,8,5,AVENIDA,"san juan av. y liniers virrey 0, barrio: boedo  , jurisin datosicción comisaria:  vecinal 5b",-58.413577,-34.625138,MOTO,desconocido,Sin Gravedad
20190280087,1,2019-05-06,09:42:00,9,12,AVENIDA,"balbin, ricardo, dr. av. y rivera, pedro i., dr. 0, barrio: coghlan  , jurisin datosicción comisaria:  vecinal 12c",-58.468893,-34.56118,desconocido,desconocido,Sin Gravedad
20190280170,2,2019-05-06,08:40:00,8,7,AVENIDA,"fernandez de la cruz, f., gral. av. y bonorino, esteban, cnel. av. 0, barrio: flores  , jurisin datosicción comisaria:  vecinal 7a",-58.434577,-34.653006,MOTO,desconocido,Sin Gravedad
20190280208,1,2019-05-06,10:16:00,10,3,CALLE,"alsina, adolfo y pichincha 0, barrio: balvanera  , jurisin datosicción comisaria:  vecinal 3a",-58.398969,-34.611982,desconocido,desconocido,Sin Gravedad
20190280242,1,2019-05-06,06:05:00,6,1,AVENIDA,"madero, eduardo av. y peron, juan domingo, tte. general 0, barrio: san nicolas  , jurisin datosicción comisaria:  vecinal 1e",-58.36793,-34.605172,desconocido,desconocido,Sin Gravedad
20190280260,1,2019-05-06,10:34:00,10,13,CALLE,"conde y maure 0, barrio: colegiales  , jurisin datosicción comisaria:  vecinal 13c",-58.44786,-34.578755,MOTO,desconocido,Sin Gravedad
20190280264,1,2019-05-06,10:38:00,10,3,CALLE,"calvo, carlos y matheu 0, barrio: san cristobal  , jurisin datosicción comisaria:  vecinal 3b",-58.399833,-34.620905,desconocido,desconocido,Sin Gravedad
20190280286,1,2019-05-06,09:50:00,9,11,CALLE,"baigorria y artigas, jose gervasio, gral. 0, barrio: villa del parque  , jurisin datosicción comisaria:  vecinal 11a",-58.48436,-34.599732,desconocido,desconocido,Sin Gravedad
20190280365,1,2019-05-06,11:06:00,11,14,AVENIDA,"cordoba av. y bulnes 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.417268,-34.597825,desconocido,desconocido,Sin Gravedad
20190280374,1,2019-05-06,11:07:00,11,12,CALLE,"la pampa 3855, barrio: villa urquiza  , jurisin datosicción comisaria:  vecinal 12c",-58.468626,-34.573154,AUTO,desconocido,Sin Gravedad
20190280409,1,2019-05-06,10:30:00,10,1,AVENIDA,"corrientes av. 1318, barrio: san nicolas  , jurisin datosicción comisaria:  vecinal 1b",-58.385505,-34.604013,PEATON,desconocido,Sin Gravedad
20190280614,1,2019-05-06,10:10:00,10,1,AVENIDA,"del libertador av. 660, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.38253,-34.58858,desconocido,desconocido,Sin Gravedad
20190280653,1,2019-05-06,11:00:00,11,4,CALLE,"perdriel y finochietto enrique dr. 0, barrio: barracas  , jurisin datosicción comisaria:  vecinal 4d",-58.387886,-34.635018,desconocido,desconocido,Sin Gravedad
20190280674,1,2019-05-06,11:00:00,11,1,AVENIDA,"achaval rodriguez, t., dr. av. y villaflor, azucena 0, barrio: puerto madero  , jurisin datosicción comisaria:  vecinal 1e",-58.358629,-34.61161,MOTO,desconocido,Sin Gravedad
20190280798,1,2019-05-06,11:20:00,11,2,CALLE,"rodriguez peña y alvear, marcelo t. de 0, barrio: recoleta  , jurisin datosicción comisaria:  vecinal 2b",-58.391813,-34.597218,desconocido,desconocido,Sin Gravedad
20190280892,1,2019-05-06,11:25:00,11,1,AVENIDA,"9 de julio av. y calvo, carlos 0, barrio: constitucion  , jurisin datosicción comisaria:  vecinal 1c",-58.380622,-34.619758,desconocido,desconocido,Sin Gravedad
20190280964,1,2019-05-06,12:15:00,12,11,CALLE,"nogoya 2924, barrio: villa del parque  , jurisin datosicción comisaria:  vecinal 11b",-58.490002,-34.601964,desconocido,desconocido,Sin Gravedad
20190280967,1,2019-05-06,10:35:00,10,13,AVENIDA,"mendoza y cabildo av. 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13c",-58.457509,-34.561086,desconocido,desconocido,Sin Gravedad
20190280996,1,2019-05-06,13:45:00,13,14,AVENIDA,"del libertador av. y maure 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14c",-58.434413,-34.564889,desconocido,desconocido,Sin Gravedad
20190281026,1,2019-05-06,09:15:00,9,15,AVENIDA,"dorrego av. 651, barrio: chacarita  , jurisin datosicción comisaria:  vecinal 15a",-58.449128,-34.593194,desconocido,desconocido,Sin Gravedad
20190281057,1,2019-05-06,15:00:00,15,10,AVENIDA,"leopardi y escalada av. 0, barrio: mataderos  , jurisin datosicción comisaria:  vecinal 10c",-58.496674,-34.643767,desconocido,desconocido,Sin Gravedad
20190281118,2,2019-05-06,14:20:00,14,12,AVENIDA,"de los constituyentes av. 5660, barrio: villa pueyrredon  , jurisin datosicción comisaria:  vecinal 12b",-58.502018,-34.574353,desconocido,desconocido,Sin Gravedad
20190281318,1,2019-05-06,13:45:00,13,4,CALLE,"fournier 3160, barrio: nueva pompeya  , jurisin datosicción comisaria:  vecinal 4b",-58.417788,-34.652577,desconocido,desconocido,Sin Gravedad
20190281570,1,2019-05-06,13:00:00,13,0,CALLE,sin datos,-58.44242741,-34.61212326,desconocido,desconocido,Sin Gravedad
20190281626,1,2019-05-06,16:43:00,16,14,AVENIDA,"santa fe av. 3250, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.410708,-34.588739,desconocido,desconocido,Sin Gravedad
20190281771,1,2019-05-06,16:20:00,16,6,CALLE,"yerbal y morelos 0, barrio: caballito  , jurisin datosicción comisaria:  vecinal 6b",-58.453539,-34.624071,desconocido,desconocido,Sin Gravedad
20190281781,2,2019-05-06,15:40:00,15,0,AVENIDA,"garay, juan de av. y pasco 0, barrio:   , jurisin datosicción comisaria:",-58.44242741,-34.61212326,MOTO,desconocido,Sin Gravedad
20190281808,1,2019-05-06,16:00:00,16,9,AVENIDA,"rivadavia av. y leguizamon, martiniano 0, barrio: liniers  , jurisin datosicción comisaria:  vecinal 9b",-58.519752,-34.639007,desconocido,desconocido,Sin Gravedad
20190281943,1,2019-05-06,18:24:00,18,9,AVENIDA,"rivadavia av. y leguizamon, martiniano 0, barrio: liniers  , jurisin datosicción comisaria:  vecinal 9b",-58.519752,-34.639007,desconocido,desconocido,Sin Gravedad
20190282005,1,2019-05-06,17:05:00,17,1,AVENIDA,"del libertador av. 700, barrio: retiro  , jurisin datosicción comisaria:  vecinal 1a",-58.382852,-34.588405,desconocido,desconocido,Sin Gravedad
20190282012,1,2019-05-06,18:37:00,18,10,AVENIDA,"alberdi, juan bautista av. y dolores 0, barrio: floresta  , jurisin datosicción comisaria:  vecinal 10c",-58.475399,-34.635661,MOTO,desconocido,Sin Gravedad
20190282042,2,2019-05-06,16:20:00,16,13,AVENIDA,"figueroa alcorta, pres. av. y echeverria 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13a",-58.436745,-34.551611,desconocido,desconocido,Sin Gravedad
20190282053,2,2019-05-06,16:40:00,16,15,AVENIDA,"newbery, jorge av. y rodney 0, barrio: chacarita  , jurisin datosicción comisaria:  vecinal 15a",-58.453253,-34.591002,MOTO,desconocido,Sin Gravedad
20190282089,1,2019-05-06,17:44:00,17,1,CALLE,"chile y solis 0, barrio: monserrat  , jurisin datosicción comisaria:  vecinal 1b",-58.390358,-34.61679,desconocido,desconocido,Sin Gravedad
20190282168,1,2019-05-06,19:34:00,19,5,AVENIDA,"corrientes av. 4650, barrio: almagro  , jurisin datosicción comisaria:  vecinal 5a",-58.430974,-34.602256,desconocido,desconocido,Sin Gravedad
20190282225,1,2019-05-06,19:15:00,19,15,CALLE,"malabia y loyola 0, barrio: villa crespo  , jurisin datosicción comisaria:  vecinal 15b",-58.43533,-34.596162,desconocido,desconocido,Sin Gravedad
20190282242,1,2019-05-06,14:25:00,14,13,AVENIDA,"cabildo av. y olazabal 0, barrio: belgrano  , jurisin datosicción comisaria:  vecinal 13c",-58.458298,-34.560158,desconocido,desconocido,Sin Gravedad
20190282283,1,2019-05-06,20:21:00,20,6,AVENIDA,"directorio av. y craig 0, barrio: parque chacabuco  , jurisin datosicción comisaria:  vecinal 6b",-58.434766,-34.628156,desconocido,desconocido,Sin Gravedad
20190282378,3,2019-05-06,19:00:00,19,2,AVENIDA,"del libertador av. y ayacucho 0, barrio: recoleta  , jurisin datosicción comisaria:  vecinal 2a",-58.387448,-34.585902,desconocido,desconocido,Sin Gravedad
20190282407,1,2019-05-06,19:50:00,19,14,CALLE,"cabrera, jose a. y alvarez, julian 0, barrio: palermo  , jurisin datosicción comisaria:  vecinal 14a",-58.426251,-34.594231,desconocido,desconocido,Sin Gravedad
20190282409,2,2019-05-06,20:40:00,20,15,AVENIDA,"justo, juan b. av. y camargo 0, barrio: villa crespo  , jurisin datosicción comisaria:  vecinal 15b",-58.445516,-34.595598,MOTO,desconocido,Sin Gravedad
